feature_1,feature_2,feature_3,target
7.892928483196856027e-01,3.077958316807456463e-01,9.137884438732593040e-01,2.173638366606248429e+00
9.528150170025060373e-01,3.267425420300408279e-01,3.544249487930548614e-01,2.106082712935414492e+00
5.056341534219588318e-01,9.411208125336735231e-01,8.763194331423115324e-01,3.672995954231521587e-01
1.025679625835898001e-01,3.927307432714162161e-01,5.533711897497718413e-01,1.838203122900931019e-01
5.031324725515400331e-01,1.938630679368926746e-01,8.588167711681546912e-01,1.611085320864310111e+00
6.769407829968373536e-01,8.379083748518035835e-01,8.587642793494721927e-01,1.053024017894772291e+00
7.483558536657397564e-01,4.392106012497173362e-01,6.105467550154245471e-01,1.679154081886345296e+00
1.603654061197431480e-01,6.736454174749076929e-01,1.792532557392807480e-01,-4.883890194541413710e-01
6.939495905101568107e-01,2.295981607539686609e-01,1.175513001502199728e-01,1.559290102024680325e+00
1.652844901429574298e-01,1.992135219070267915e-03,7.187396178535302438e-01,1.126287245881284260e+00
7.324010490583791055e-01,5.149333499132594527e-01,1.613628010553836978e-01,1.136135283072265079e+00
8.355433751068974679e-02,1.912896643728700941e-02,1.657481769652207060e-01,2.206753454926292657e-01
8.908555349831467352e-01,2.415368417016817704e-01,3.542713272172156591e-01,2.028483392286676512e+00
1.053454844813331848e-01,2.223613047481702854e-01,5.192245707802051191e-01,2.680825248571332420e-01
6.077526830956525572e-01,2.453523141662110607e-01,5.773215922511720777e-02,1.229433816921969624e+00
3.910328691273986523e-01,2.342033709263341423e-01,2.195539232298019394e-01,7.843679659756139788e-01
9.598628027134552543e-01,6.163004859257240620e-01,5.568784431720958938e-01,1.940002503638349918e+00
4.157751035233219206e-01,4.289443334301442645e-01,5.409050038380808223e-01,8.973271688633406296e-01
6.964298070361072401e-01,7.021460961818294377e-01,1.716939077054495666e-01,6.293554809861380273e-01
5.001127520766269763e-01,4.119580950341019676e-01,8.705269662693841948e-01,1.336634821031758680e+00
6.314189212183763944e-01,5.325040664159818027e-01,1.153946421789173726e-01,7.758462002314384653e-01
6.056378893234114491e-01,1.172039056802334223e-01,3.372065755657520647e-01,1.585555232698887318e+00
1.428419648143318677e-01,6.920736470243689098e-01,2.062521138361526063e-01,-6.872776709055312683e-01
3.918593731880259945e-01,8.956747776187786725e-01,2.043163833989702916e-01,-2.406383935816798214e-01
5.078050639587791126e-01,4.192716611660219916e-01,1.812404104572973296e-02,5.782596455274172653e-01
7.927581135728127837e-01,6.904590631459972538e-02,4.742550209769536007e-01,2.292661240932447608e+00
5.606782949389499393e-01,6.284264566145870701e-01,6.886316293078755812e-01,8.728614599928053996e-01
2.532723835227150833e-01,9.978776658449373116e-03,7.234436623549119760e-01,1.334837577648195106e+00
5.356565993475785881e-01,8.361177032072487636e-01,8.213883629006942799e-01,5.564801794434468540e-01
8.433261677878831630e-01,4.850946599795401548e-01,3.336283958368656544e-01,1.629410606642136994e+00
7.915582025913699971e-01,4.512941130292549285e-01,1.834421964034345098e-01,1.425016427097298921e+00
8.549740195614743410e-01,8.825598767723472626e-01,4.663097561401701174e-01,1.015510533984491648e+00
7.569972730978746789e-02,3.878260899169312381e-01,8.035376594626033597e-01,2.848940670503465888e-01
9.017740285462286787e-01,2.034727424975958376e-01,6.697361202527152280e-02,1.987374615846851933e+00
8.773504531328386591e-01,3.894049389788752924e-01,5.417609642675632609e-01,2.015036541927800684e+00
9.680658120507589226e-01,6.656472791422285429e-02,6.483180074520955571e-01,2.891785097394127924e+00
7.410542257486707474e-02,3.754689284665003735e-01,8.038145451934467500e-01,2.765776510375712594e-01
4.334722327556344013e-01,9.971823539029504024e-01,5.590592849466021752e-01,-9.538489602678276724e-02
3.211621526359534906e-01,2.201113259047531301e-01,3.505205342861618112e-01,7.502088115437197668e-01
3.725332737595508092e-01,6.871367772396097529e-02,3.695741994267731645e-01,1.036750292731025036e+00
4.642385197392249196e-01,7.227377522388046538e-01,6.567294847216079701e-01,5.077775616909810941e-01
7.087656552291542456e-01,8.363681876857098629e-03,2.176673995805360473e-01,1.980091398624398202e+00
6.616842883998564906e-01,4.839893681797471370e-01,5.313475668345946090e-03,8.459397960495116386e-01
8.044946424318223377e-01,7.728095732903373927e-01,5.484191629935626366e-01,1.286412604119702596e+00
6.646332577627211968e-02,7.665150495325846469e-01,5.837135877313639476e-01,-5.495663818565406089e-01
7.819599771579591740e-01,7.517469923958404188e-01,8.030020719578371269e-01,1.312590967078709037e+00
5.180080664046248229e-01,1.403245181935149910e-01,6.711574733796886738e-01,1.643847500318866839e+00
6.204737850519705944e-01,7.422531871990871721e-01,1.698810060507353059e-01,4.111132844924213492e-01
1.949751999002892200e-01,8.904095172193284835e-01,7.499777984520707985e-01,-3.517130095779901766e-01
9.082284887003229112e-01,7.587153211639207084e-01,5.971553059903018656e-01,1.517896811179543892e+00
6.541327370278736675e-01,8.891279239400099454e-01,5.788067545119405244e-01,7.058926178563986742e-01
6.323913243283874053e-01,1.564767160036005800e-01,4.739212201161027149e-01,1.759229828033454623e+00
7.163971119580989644e-01,2.709426983163654157e-01,2.022541805245349211e-01,1.635473455750362515e+00
3.138268082244155543e-01,2.415006279928334498e-01,2.149126370363958483e-01,5.915376400722143213e-01
4.248508428680869420e-01,9.078385138835340928e-01,5.070596467387182837e-01,-1.079037364006717459e-01
1.879203808153230293e-01,7.697166938087407484e-02,6.961561451379252308e-01,9.187615826981323508e-01
3.827987644363878283e-01,8.218309465853592677e-01,6.595107686407701841e-01,2.138229007457279063e-01
7.962414505413685228e-01,2.719460394184487484e-01,6.923589224610581239e-01,1.990001563106442273e+00
2.640619846937187765e-01,9.390684794502915933e-01,6.363742815333743863e-01,-4.981126414271661584e-01
3.245118001753420911e-01,2.695118622922726415e-01,1.909265850716435065e-01,5.260129818184939854e-01
6.946409588937277890e-01,2.187156129979273000e-01,5.953032659274890559e-01,1.995651006324699939e+00
2.646350269253573417e-01,6.619689447938685856e-01,8.149397285405391989e-01,4.003896600457897970e-01
7.780252431446531558e-01,7.608513309307817218e-01,1.877224056922520701e-01,7.988554357001538264e-01
8.838494698451870857e-02,6.989488284873855983e-01,3.683472137943513136e-01,-5.296552798537541573e-01
4.323462264033473001e-01,3.114909279339106440e-02,2.595764492750491925e-01,1.268757703584037388e+00
3.367640387446402261e-02,8.791857726012476393e-01,2.433966832185304741e-01,-1.344509287063606617e+00
5.573371695730080511e-01,3.897932066113041216e-02,6.668473913056580660e-01,1.926433077335853783e+00
3.230273457540938642e-01,8.979191869576658158e-01,8.881181889340358238e-01,1.852130413568003897e-02
3.252906183617477742e-01,9.009608956904678889e-01,9.961576734987788173e-01,2.699580174272491750e-01
8.254156641239480674e-01,8.448713477552289852e-01,2.490087361090899121e-01,8.487982055887133281e-01
5.767023988577563154e-01,6.725591396736785299e-02,9.491793682166971280e-02,1.285055775883721108e+00
9.988926120332906056e-01,3.266392494259109380e-01,7.481839120488463779e-01,2.465338845812283797e+00
8.066650530268164587e-01,8.580232710072291935e-01,9.976282974021565275e-01,1.453790543775247412e+00
2.414964852568678433e-01,4.035082685969970662e-02,4.111915179945859755e-01,6.631954265298369844e-01
1.300806698289469487e-01,2.242588916205512373e-02,3.604268271414861058e-01,5.596452784414210901e-01
7.837382510752364251e-01,5.661806912250708645e-01,3.127779892103540460e-01,1.301441675469073633e+00
6.543420054927197027e-01,2.320181803088107175e-01,1.438144607208502457e-02,1.148665758266161685e+00
7.643533864364273622e-01,6.237430848640090897e-01,7.623026245009599799e-01,1.635991299563650081e+00
3.893801668766561086e-02,8.371196278306521910e-01,6.195262000363033206e-01,-6.490840905852024445e-01
5.633953507126401306e-01,6.246140481145315837e-01,8.644332468683640913e-01,1.022964321893229167e+00
5.869365065589070563e-01,5.809503798881793246e-01,9.906791570657658141e-01,1.341532444526903456e+00
7.567301670685679937e-01,4.422938054511352801e-01,7.073970000329277141e-01,1.876052563566271925e+00
3.892304716917884821e-01,2.288754624834989926e-01,5.968518768877594249e-01,1.121023828780997489e+00
9.281820981139514704e-01,9.291395200154627387e-01,3.419052781054903178e-01,9.091849537436312856e-01
5.276774662216949796e-01,2.116358985698612027e-01,9.956311094988834487e-01,1.841148529678033441e+00
9.811179078679357346e-01,6.495089297074473356e-01,8.044140596774733698e-01,1.987309410647321251e+00
7.151001612837000199e-01,5.931582190394681930e-01,5.334799698889769459e-02,9.382144177747506752e-01
4.547643425526610717e-01,6.747863021674105344e-01,6.775316138836846580e-01,6.601458046248300793e-01
3.731226184223835896e-01,9.416919866580305554e-01,1.673570322367810004e-01,-5.488241967761529061e-01
5.003594462155606104e-01,6.908839765508227870e-01,6.971358058918092349e-01,7.180328819581351940e-01
6.486389567688155555e-01,2.752882134518601642e-01,1.562065686866219716e-01,1.163381183174587719e+00
6.359403268267108666e-01,5.993021161394377350e-01,1.793560102892409747e-01,6.570798830342887697e-01
7.051391455705633415e-01,4.551719917336564114e-01,6.677605916031529310e-01,1.745367929191279366e+00
8.373670797701506796e-01,1.697284285769231627e-01,1.914486799683667861e-02,1.827461217299727103e+00
7.791025863957867781e-01,6.096974251526159350e-01,6.996395696221217042e-01,1.633955036369066027e+00
8.381549749886425538e-01,8.028109348245004995e-01,9.609201469288246589e-01,1.618638289346700398e+00
5.359350788521182185e-01,4.884956326599053655e-01,4.018871998907300735e-01,1.002521785813065947e+00
1.536910428442045395e-01,5.726072328820224211e-01,2.770125243259787817e-01,-5.397771701554678891e-01
9.213075122129754657e-01,5.831908042770975742e-01,5.928401805081101594e-01,1.826578817316771408e+00
3.549246608770100231e-01,5.198935197770748751e-02,3.174376537298861933e-02,9.919773072877509090e-01
4.233351441531975068e-01,8.456537809723785326e-02,6.068469555401391213e-01,1.556356321159878986e+00
8.809730056396574138e-01,8.829148165187221675e-01,6.590454101322323899e-01,1.427155421015344094e+00
2.112318314729310087e-01,8.629968313588720630e-01,8.860934353132081664e-01,-1.422074022115165370e-01
1.966535849529587043e-01,7.374260857706772532e-01,2.865195489271229468e-01,-5.578334309346821840e-01
8.026403123529296524e-01,9.972378999036026759e-01,3.002600532939281308e-02,2.356033098738602172e-01
8.973658657909319158e-01,6.226305335986580536e-01,9.733826191648211612e-01,1.951294305441799048e+00
4.650095175264276071e-01,8.473879305713737375e-01,6.239406859827723029e-02,-1.411749701959647552e-01
3.352790500782957261e-01,6.701653775120997025e-02,9.753431334790705343e-01,1.653399436191931082e+00
8.169739072718367190e-01,8.525474212459704937e-01,9.379652314338942087e-01,1.430615515418910633e+00
8.510348611978535427e-02,3.855975925133333648e-01,7.103488904400212522e-02,-3.280067263484333639e-01
2.107931015500286165e-01,2.293657770376723581e-01,4.691072110475786872e-01,5.735025987590555152e-01
2.685621674536425862e-01,1.009781068177610930e-01,1.674910890941077035e-01,7.467063873685579889e-01
1.472755635520909268e-01,9.730767979122982858e-01,7.592925069184736087e-01,-5.074097158532364649e-01
9.677614652695619712e-01,4.397404865079085345e-01,2.783684816626565972e-01,1.815789059558367224e+00
7.982931972091866779e-01,3.262539180411467843e-01,2.993833737053482880e-01,1.737910967434809884e+00
2.325059922078311914e-01,1.296789782242353528e-01,2.564630610167659697e-01,4.247407974340590142e-01
3.553197484738876977e-01,6.739942081457304113e-01,6.256484221945157742e-02,-1.878803508564564628e-01
2.105069396653429514e-01,8.090236402916763936e-01,1.469219235837707638e-01,-6.564126801369402076e-01
3.426451465225215376e-01,8.646589218581400837e-01,1.549253111434426566e-01,-6.052464553027518956e-01
8.273683561818989673e-02,4.845379950800108304e-01,3.024195112785363904e-01,-3.863412159859440642e-01
5.634083644838541183e-01,8.038048904834751429e-01,1.371484881527431643e-01,1.664388744471765602e-01
5.806990845542849833e-01,5.055087603898639204e-01,1.440787860131995668e-01,7.454452177721624384e-01
6.239984855289824051e-01,2.736404178607716453e-01,4.878343185440124907e-01,1.505998019826271905e+00
8.227232427706188123e-02,4.595840572136230540e-01,3.064634680428203195e-01,-4.170237805724334446e-01
8.223812111853543438e-01,5.697872699736827862e-02,4.186072749183299413e-01,2.330435019302430799e+00
4.584314241314380034e-01,7.250060762991187291e-01,5.742875750902109999e-01,2.652026915071852287e-01
6.672123371941810488e-01,7.770492856517561275e-01,8.622029736581887649e-01,1.099765590001622773e+00
3.138754967224705039e-01,5.380227053639029533e-01,8.401080784391998790e-01,5.820100519131282679e-01
9.894511309650564357e-01,8.895193110437631390e-01,3.714672626243767928e-01,1.282338967656240891e+00
1.951665172186504149e-01,4.893925374065887235e-01,7.416414518360422425e-01,2.674940883602949793e-01
4.925690707532975887e-01,4.831808633136684961e-01,8.382304210818005696e-01,1.013654504408008084e+00
3.614037790671863482e-01,8.597946748116456206e-01,4.068048009517235553e-01,-2.286515107142316761e-01
3.282331056783394096e-01,4.539899111996990033e-01,7.624469586748684469e-01,8.280841904674738352e-01
1.260020278639942815e-01,1.964192158720173831e-01,9.514448256630919643e-01,9.635388261732193982e-01
1.754916273813573735e-01,5.677273179310545759e-01,5.793144666619378658e-01,2.389090758382713953e-01
4.896244620502447908e-01,6.447452485768185859e-01,2.298267257976184252e-01,5.040033266026435754e-01
5.526622677767482061e-01,3.721732552468971500e-01,6.616672596291890418e-01,1.224767876521605015e+00
1.412235433731494627e-01,5.708774168394762372e-01,1.852703553833237038e-01,-4.915331904765105620e-01
2.786430631150363935e-01,2.187098003235832255e-01,1.828377798688171074e-01,4.870764356356572233e-01
8.257109515606669836e-01,2.857075676608903381e-01,9.271237818644493256e-01,2.404429934132788382e+00
9.699265253451908597e-01,5.712604699370973371e-01,1.430011226657263990e-01,1.589327857858688020e+00
3.745482433795812582e-01,7.977322633482140102e-01,3.673907286970704567e-01,1.516365587391086955e-01
8.701721830278874581e-02,5.567849109281879372e-01,8.451208514960347751e-01,-7.658769105375601294e-02
7.959263871435023896e-01,1.751231401303532387e-01,6.727646144124667105e-01,2.226241668986945754e+00
2.205042634356471076e-01,2.182075345521722332e-01,8.740717733051851512e-01,1.131355038834001014e+00
2.496689527402301545e-01,2.632473465180111827e-01,6.533907612995548675e-04,1.156418101466407805e-01
8.706690341255176602e-01,7.925948132091347187e-01,6.273289350906779971e-01,1.433215509473446891e+00
7.502657639388422561e-01,1.520485674244917984e-01,4.583235945875754336e-01,2.133138817341108329e+00
3.512193873487808871e-01,9.377652625701649036e-02,4.861304852149240796e-01,1.204795712101658811e+00
9.207396503426353851e-01,4.005911905069448053e-02,2.914609134937938828e-01,2.515240008925072157e+00
2.075409362057034635e-01,2.381466536656963173e-01,9.084345518793752738e-01,1.025455202943411193e+00
4.680690542342901272e-01,4.662994129398188026e-01,7.605756424552823081e-01,9.726748561472904342e-01
1.544922040049258039e-01,4.872653541000507849e-01,4.299852141210597223e-01,-1.047702121984182000e-01
5.969106905466561308e-01,9.995577032504385784e-01,7.694488940820470857e-01,5.390963943612534504e-01
3.978657030174271858e-01,8.275530522740469630e-01,1.707083633124801825e-01,-4.654823302625046288e-01
3.046368630896012508e-02,2.044483724642730538e-01,3.404115561142596613e-01,1.766257654204391181e-01
5.105807574595598863e-01,6.151291405411998259e-01,9.106057172144217393e-01,1.080616737741617817e+00
5.098540095504576763e-01,5.012756446257293774e-01,5.024300982298213203e-02,4.829883121312031902e-01
3.491155265622380988e-02,5.511599619163720654e-01,4.381786132483445062e-01,-6.183835894578686432e-01
8.391803949802986162e-01,1.606795847118451803e-01,2.497166211704959782e-02,1.718609276805980635e+00
